preqc_genome_name,postqc_genome_name,sample_or_strain_name,genome_status,checkm2_postqc_Completeness,checkm2_postqc_Contamination,checkm2_postqc_Genome_Size,checkm2_preqc_Completeness,checkm2_preqc_Contamination,checkm2_preqc_Genome_Size,gtdbtk_classification,gtdbtk_closest_genome_reference,gunc_postqc_n_contigs,gunc_postqc_pass.GUNC,gunc_preqc_n_contigs,gunc_preqc_pass.GUNC
SRR30598644_bin.46.strict,cleaned_SRR30598644_bin.46.strict_filtered_kept_contigs,SRR30598644,MAG,96.89,0.05,2863897,98,0.87,2890823,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis,GCF_900106785.1,142,TRUE,174,TRUE
SRR30598645_clean_bin.1.orig,cleaned_SRR30598645_clean_bin.1.orig_filtered_kept_contigs,SRR30598645,MAG,92.28,1.3,1975220,92.89,1.42,2079213,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius,GCF_000785515.1,339,TRUE,357,FALSE
SRR30598645_clean_bin.15.orig,cleaned_SRR30598645_clean_bin.15.orig_filtered_kept_contigs,SRR30598645,MAG,94.45,0.07,3254351,94.45,0.07,3254351,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975,GCA_900543975.1,99,TRUE,99,TRUE
SRR30598645_clean_bin.2.orig,cleaned_SRR30598645_clean_bin.2.orig_filtered_kept_contigs,SRR30598645,MAG,100,0.12,2616329,100,0.12,2616329,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900539195,GCA_900539195.1,88,TRUE,88,TRUE
SRR30598645_clean_bin.21.orig,cleaned_SRR30598645_clean_bin.21.orig_filtered_kept_contigs,SRR30598645,MAG,98.04,2.4,2688289,98.04,2.4,2691076,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544255,GCA_900544255.1,100,TRUE,101,TRUE
SRR30598645_clean_bin.22.orig,cleaned_SRR30598645_clean_bin.22.orig_filtered_kept_contigs,SRR30598645,MAG,96.77,0.78,2927933,96.77,0.77,2950524,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595,GCA_000437595.1,202,TRUE,207,TRUE
SRR30598645_clean_bin.23.strict,cleaned_SRR30598645_clean_bin.23.strict_filtered_kept_contigs,SRR30598645,MAG,99.92,0.21,2691766,99.98,1.02,2904166,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,191,TRUE,262,FALSE
SRR30598645_clean_bin.24.orig,cleaned_SRR30598645_clean_bin.24.orig_filtered_kept_contigs,SRR30598645,MAG,97.63,1.08,2597152,97.63,1.08,2597152,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835,GCA_000431835.1,36,TRUE,36,TRUE
SRR30598645_clean_bin.27.orig,cleaned_SRR30598645_clean_bin.27.orig_filtered_kept_contigs,SRR30598645,MAG,99.99,0.88,2827324,99.99,0.88,2827324,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,GCA_004000625.1,69,TRUE,69,TRUE
SRR30598645_clean_bin.32.strict,cleaned_SRR30598645_clean_bin.32.strict_filtered_kept_contigs,SRR30598645,MAG,99.99,2.08,2490895,99.99,1.94,2536740,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp934435205,GCA_934435205.1,182,TRUE,223,FALSE
SRR30598645_clean_bin.35.strict,cleaned_SRR30598645_clean_bin.35.strict_filtered_kept_contigs,SRR30598645,MAG,100,0.03,4432455,100,0.04,4495683,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,93,TRUE,120,TRUE
SRR30598645_clean_bin.37.orig,cleaned_SRR30598645_clean_bin.37.orig_filtered_kept_contigs,SRR30598645,MAG,99.54,0.16,2544368,99.54,0.16,2544368,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795,GCA_022009815.1,35,TRUE,35,TRUE
SRR30598645_clean_bin.40.orig,cleaned_SRR30598645_clean_bin.40.orig_filtered_kept_contigs,SRR30598645,MAG,90.03,0.48,3089598,90.14,0.47,3100818,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp934292725,GCA_934292725.1,289,TRUE,292,TRUE
SRR30598645_clean_bin.41.orig,cleaned_SRR30598645_clean_bin.41.orig_filtered_kept_contigs,SRR30598645,MAG,99.93,0.62,2120428,99.95,0.63,2131088,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,,22,TRUE,27,TRUE
SRR30598645_clean_bin.43.orig,cleaned_SRR30598645_clean_bin.43.orig_filtered_kept_contigs,SRR30598645,MAG,94.7,0.09,2267203,95.06,0.09,2269238,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315,GCA_028724165.1,120,TRUE,121,TRUE
SRR30598645_clean_bin.49.orig,cleaned_SRR30598645_clean_bin.49.orig_filtered_kept_contigs,SRR30598645,MAG,94.34,1.81,1863045,94.01,2.87,1894748,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum hominis,GCF_014288055.1,226,TRUE,238,FALSE
SRR30598645_clean_bin.5.orig,cleaned_SRR30598645_clean_bin.5.orig_filtered_kept_contigs,SRR30598645,MAG,99.42,1.98,2644703,99.42,1.98,2644703,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila,GCF_025567465.1,47,TRUE,47,TRUE
SRR30598645_clean_bin.52.orig,cleaned_SRR30598645_clean_bin.52.orig_filtered_kept_contigs,SRR30598645,MAG,91.32,1.91,1666206,91.22,1.91,1674888,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335,GCA_025757685.1,351,TRUE,356,TRUE
SRR30598645_clean_bin.54.orig,cleaned_SRR30598645_clean_bin.54.orig_filtered_kept_contigs,SRR30598645,MAG,94.8,0.19,3106232,95.59,0.11,3138435,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900548765,GCA_900548765.1,67,TRUE,70,TRUE
SRR30598645_clean_bin.56.orig,cleaned_SRR30598645_clean_bin.56.orig_filtered_kept_contigs,SRR30598645,MAG,99.88,0.8,2328704,99.95,0.77,2369960,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__,,148,TRUE,151,TRUE
SRR30598645_clean_bin.59.orig,cleaned_SRR30598645_clean_bin.59.orig_filtered_kept_contigs,SRR30598645,MAG,90.07,0.34,1866713,89.98,0.35,1880309,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345,GCA_004556345.1,74,TRUE,75,TRUE
SRR30598645_clean_bin.60.orig,cleaned_SRR30598645_clean_bin.60.orig_filtered_kept_contigs,SRR30598645,MAG,98.96,2.17,1947346,98.98,2.17,1953628,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp905215855,GCA_905215855.1,82,TRUE,84,TRUE
SRR30598645_clean_bin.64.orig,cleaned_SRR30598645_clean_bin.64.orig_filtered_kept_contigs,SRR30598645,MAG,99.87,2.29,2847636,99.86,3.16,2916813,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp934309345,GCF_934309345.1,108,TRUE,111,TRUE
SRR30598645_clean_bin.65.orig,cleaned_SRR30598645_clean_bin.65.orig_filtered_kept_contigs,SRR30598645,MAG,91.39,1.79,1823361,91.4,1.79,1880887,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella massiliensis,GCF_900143685.1,145,TRUE,155,FALSE
SRR30598645_clean_bin.66.orig,cleaned_SRR30598645_clean_bin.66.orig_filtered_kept_contigs,SRR30598645,MAG,94.37,0.35,1762820,95.2,1.15,1937857,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965,GCA_014610835.1,167,TRUE,185,TRUE
SRR30598645_clean_bin.67.orig,cleaned_SRR30598645_clean_bin.67.orig_filtered_kept_contigs,SRR30598645,MAG,96.44,1.03,2370721,96.44,1.03,2370721,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp963592475,GCA_963592475.1,92,TRUE,92,TRUE
SRR30598645_clean_bin.71.orig,cleaned_SRR30598645_clean_bin.71.orig_filtered_kept_contigs,SRR30598645,MAG,98.29,0.75,2217231,98.29,0.75,2217231,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405,GCA_002472405.1,23,TRUE,23,TRUE
SRR30598645_clean_bin.72.orig,cleaned_SRR30598645_clean_bin.72.orig_filtered_kept_contigs,SRR30598645,MAG,99.97,0.44,2728023,99.97,0.44,2728023,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp000431515,GCA_000431515.1,38,TRUE,38,TRUE
SRR30598645_clean_bin.81.orig,cleaned_SRR30598645_clean_bin.81.orig_filtered_kept_contigs,SRR30598645,MAG,97.09,1.53,2687359,97.58,1.52,2693027,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus,GCF_000468015.1,250,TRUE,252,TRUE
SRR30598645_clean_bin.82.orig,cleaned_SRR30598645_clean_bin.82.orig_filtered_kept_contigs,SRR30598645,MAG,91.21,0.03,1387433,91.51,0.03,1396796,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900541355,GCA_900541355.1,239,TRUE,242,TRUE
SRR30598645_clean_bin.86.orig,cleaned_SRR30598645_clean_bin.86.orig_filtered_kept_contigs,SRR30598645,MAG,100,1.07,2516931,100,1.05,2613626,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp902463975,GCF_902463975.1,32,TRUE,35,TRUE
SRR30598645_clean_bin.87.orig,cleaned_SRR30598645_clean_bin.87.orig_filtered_kept_contigs,SRR30598645,MAG,94.86,0.11,2575191,94.87,0.11,2579971,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625,GCA_900539625.1,213,TRUE,215,TRUE
SRR30598646_bin.1.orig,cleaned_SRR30598646_bin.1.orig_filtered_kept_contigs,SRR30598646,MAG,97.59,0.63,6152191,97.86,0.68,6217389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii,GCF_000969835.1,88,TRUE,90,FALSE
SRR30598646_bin.10.orig,cleaned_SRR30598646_bin.10.orig_filtered_kept_contigs,SRR30598646,MAG,92.81,0.85,6060252,93.89,0.79,6250739,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,GCF_000011065.1,149,TRUE,158,TRUE
SRR30598646_bin.12.strict,cleaned_SRR30598646_bin.12.strict_filtered_kept_contigs,SRR30598646,MAG,99.95,0.65,2539543,99.96,1.45,2559161,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,,17,TRUE,38,TRUE
SRR30598646_bin.13.strict,cleaned_SRR30598646_bin.13.strict_filtered_kept_contigs,SRR30598646,MAG,100,0.31,1535894,100,0.74,1542662,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__RUG410 sp900769705,GCA_900769705.1,77,TRUE,82,TRUE
SRR30598646_bin.14.orig,cleaned_SRR30598646_bin.14.orig_filtered_kept_contigs,SRR30598646,MAG,94.61,1.21,4442363,94.69,1.24,4475458,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,270,TRUE,274,TRUE
SRR30598646_bin.17.strict,cleaned_SRR30598646_bin.17.strict_filtered_kept_contigs,SRR30598646,MAG,99.94,0.34,2786048,99.94,0.34,2807110,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila,GCF_000020225.1,47,TRUE,65,TRUE
SRR30598646_bin.18.orig,cleaned_SRR30598646_bin.18.orig_filtered_kept_contigs,SRR30598646,MAG,97.87,0.46,1984909,98.68,0.39,2024208,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter faecalis,GCF_003416765.1,42,TRUE,47,FALSE
SRR30598646_bin.22.strict,cleaned_SRR30598646_bin.22.strict_filtered_kept_contigs,SRR30598646,MAG,93.85,0.03,4093663,96.76,0.11,4246817,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,192,TRUE,339,TRUE
SRR30598646_bin.23.strict,cleaned_SRR30598646_bin.23.strict_filtered_kept_contigs,SRR30598646,MAG,94.2,0.13,2308260,94.21,0.13,2320300,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum,GCF_001025135.1,46,TRUE,62,TRUE
SRR30598646_bin.24.orig,cleaned_SRR30598646_bin.24.orig_filtered_kept_contigs,SRR30598646,MAG,98.88,0.21,2575328,99.43,0.22,2597958,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695,GCA_025758045.1,67,TRUE,69,TRUE
SRR30598646_bin.26.orig,cleaned_SRR30598646_bin.26.orig_filtered_kept_contigs,SRR30598646,MAG,96.64,1.06,2105163,96.64,1.06,2105163,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855,GCA_900317855.1,27,TRUE,27,TRUE
SRR30598646_bin.28.strict,cleaned_SRR30598646_bin.28.strict_filtered_kept_contigs,SRR30598646,MAG,99.99,0.58,3083591,99.99,0.78,3095461,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,GCF_025145845.1,60,TRUE,73,TRUE
SRR30598646_bin.33.orig,cleaned_SRR30598646_bin.33.orig_filtered_kept_contigs,SRR30598646,MAG,93.48,0.13,1820815,99.6,0.13,1886383,d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,GCF_010669225.1,350,TRUE,375,FALSE
SRR30598646_bin.34.strict,cleaned_SRR30598646_bin.34.strict_filtered_kept_contigs,SRR30598646,MAG,99.56,0.3,2008174,99.55,0.31,2038155,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-964;s__CAG-964 sp000435335,GCA_000435335.1,25,TRUE,47,TRUE
SRR30598646_bin.39.orig,cleaned_SRR30598646_bin.39.orig_filtered_kept_contigs,SRR30598646,MAG,99.99,0.26,3031858,99.98,0.12,3068485,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900546625,GCA_937935345.1,43,TRUE,45,TRUE
SRR30598646_bin.41.orig,cleaned_SRR30598646_bin.41.orig_filtered_kept_contigs,SRR30598646,MAG,94.77,0.03,2486309,94.77,0.03,2486309,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis,GCF_020687205.1,91,TRUE,91,TRUE
SRR30598646_bin.42.permissive,cleaned_SRR30598646_bin.42.permissive_filtered_kept_contigs,SRR30598646,MAG,97.81,1.12,2149424,97.55,2.79,2381663,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis,GCF_000156655.1,146,TRUE,211,FALSE
SRR30598646_bin.44.permissive,cleaned_SRR30598646_bin.44.permissive_filtered_kept_contigs,SRR30598646,MAG,99.99,0.4,2851878,100,0.85,3033585,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,150,TRUE,207,FALSE
SRR30598646_bin.46.strict,cleaned_SRR30598646_bin.46.strict_filtered_kept_contigs,SRR30598646,MAG,90.3,1.34,2099534,90.3,1.34,2114594,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp963592475,GCA_963592475.1,192,TRUE,207,TRUE
SRR30598646_bin.47.permissive,cleaned_SRR30598646_bin.47.permissive_filtered_kept_contigs,SRR30598646,MAG,99.07,0.13,2101505,99.44,0.22,2133111,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis,GCF_000154465.1,76,TRUE,110,FALSE
SRR30598646_bin.49.permissive,cleaned_SRR30598646_bin.49.permissive_filtered_kept_contigs,SRR30598646,MAG,98.32,1.24,2334900,98.32,1.55,2378661,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyricus,GCF_025567305.1,129,TRUE,176,FALSE
SRR30598646_bin.5.strict,cleaned_SRR30598646_bin.5.strict_filtered_kept_contigs,SRR30598646,MAG,99.83,0.22,2120153,99.92,0.24,2217136,d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp022722495,GCA_022743185.1,117,TRUE,142,FALSE
SRR30598646_bin.52.strict,cleaned_SRR30598646_bin.52.strict_filtered_kept_contigs,SRR30598646,MAG,96.98,0.21,2192809,97.21,0.25,2208460,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia sp003474385,GCF_003474385.1,76,TRUE,90,TRUE
SRR30598646_bin.53.permissive,cleaned_SRR30598646_bin.53.permissive_filtered_kept_contigs,SRR30598646,MAG,99.21,0.26,1980758,99.99,1.89,2157567,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis,GCF_900113455.1,39,TRUE,88,FALSE
SRR30598646_bin.56.orig,cleaned_SRR30598646_bin.56.orig_filtered_kept_contigs,SRR30598646,MAG,99.98,0.32,2248689,99.98,0.32,2253502,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,GCF_001025215.1,47,TRUE,48,TRUE
SRR30598646_bin.57.orig,cleaned_SRR30598646_bin.57.orig_filtered_kept_contigs,SRR30598646,MAG,91.47,1.27,1841613,91.47,1.27,1841613,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena,GCF_020687045.1,45,TRUE,45,TRUE
SRR30598646_bin.58.orig,cleaned_SRR30598646_bin.58.orig_filtered_kept_contigs,SRR30598646,MAG,99.99,0.22,2752805,99.99,0.24,2776650,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum,GCA_025150425.1,61,TRUE,68,TRUE
SRR30598646_bin.61.orig,cleaned_SRR30598646_bin.61.orig_filtered_kept_contigs,SRR30598646,MAG,99.72,0.16,4142158,99.9,0.17,4181984,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,GCF_025147485.1,66,TRUE,69,TRUE
SRR30598646_bin.67.orig,cleaned_SRR30598646_bin.67.orig_filtered_kept_contigs,SRR30598646,MAG,95.65,0.31,2239643,98.13,0.25,2288049,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815,GCA_000431815.1,99,TRUE,104,TRUE
SRR30598646_bin.69.orig,cleaned_SRR30598646_bin.69.orig_filtered_kept_contigs,SRR30598646,MAG,99.95,0.36,3989122,99.96,0.45,4040896,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus,GCF_000190535.1,139,TRUE,151,TRUE
SRR30598646_bin.7.orig,cleaned_SRR30598646_bin.7.orig_filtered_kept_contigs,SRR30598646,MAG,96.68,0,1952527,96.68,0,1952527,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435,GCA_000432435.1,17,TRUE,17,TRUE
SRR30598646_bin.70.strict,cleaned_SRR30598646_bin.70.strict_filtered_kept_contigs,SRR30598646,MAG,91.14,1.82,2406503,92.07,1.88,2458034,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella sp949287305,GCA_949287305.1,332,TRUE,353,TRUE
SRR30598646_bin.71.orig,cleaned_SRR30598646_bin.71.orig_filtered_kept_contigs,SRR30598646,MAG,94.36,1.64,1692391,94.36,1.64,1704560,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055,GCA_000435055.1,281,TRUE,285,TRUE
SRR30598646_bin.9.orig,cleaned_SRR30598646_bin.9.orig_filtered_kept_contigs,SRR30598646,MAG,94.46,0.56,2083022,95.46,0.51,2119739,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855,GCA_001940855.1,139,TRUE,141,FALSE
SRR30598652_bin.14.strict,cleaned_SRR30598652_bin.14.strict_filtered_kept_contigs,SRR30598652,MAG,99.98,0.7,2718716,99.99,0.72,2745706,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium,GCF_029023785.1,128,TRUE,150,TRUE
SRR30598652_bin.16.orig,cleaned_SRR30598652_bin.16.orig_filtered_kept_contigs,SRR30598652,MAG,99.17,0,4465461,99.17,0,4465461,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus,GCF_964248265.1,72,TRUE,72,TRUE
SRR30598652_bin.18.orig,cleaned_SRR30598652_bin.18.orig_filtered_kept_contigs,SRR30598652,MAG,90.1,0.05,2750444,91.33,0.7,2779580,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,GCF_000296465.1,344,TRUE,351,TRUE
SRR30598652_bin.20.strict,cleaned_SRR30598652_bin.20.strict_filtered_kept_contigs,SRR30598652,MAG,95.23,0.31,2982369,95.45,0.39,2999892,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii,GCF_000265365.1,42,TRUE,67,TRUE
SRR30598652_bin.23.orig,cleaned_SRR30598652_bin.23.orig_filtered_kept_contigs,SRR30598652,MAG,94.25,0.88,4801064,94.25,0.88,4801064,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,79,TRUE,79,TRUE
SRR30598652_bin.27.orig,cleaned_SRR30598652_bin.27.orig_filtered_kept_contigs,SRR30598652,MAG,93.54,0.09,2421537,93.58,0.09,2432902,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755,GCF_951793255.1,195,TRUE,196,TRUE
SRR30598652_bin.34.strict,cleaned_SRR30598652_bin.34.strict_filtered_kept_contigs,SRR30598652,MAG,95.45,0.12,4654581,100,1.09,5179270,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,GCF_003697165.2,72,TRUE,113,TRUE
SRR30598652_bin.4.orig,cleaned_SRR30598652_bin.4.orig_filtered_kept_contigs,SRR30598652,MAG,94.59,0.23,1721738,95.14,0.35,1792820,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola,GCF_018408575.1,105,TRUE,109,TRUE
SRR30598652_bin.5.orig,cleaned_SRR30598652_bin.5.orig_filtered_kept_contigs,SRR30598652,MAG,97.01,0,1925139,97.01,0,1925139,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435,GCA_000432435.1,42,TRUE,42,TRUE
SRR30598655_clean_bin.4.orig,cleaned_SRR30598655_clean_bin.4.orig_filtered_kept_contigs,SRR30598655,MAG,99.99,0.78,4739416,99.99,1.01,4765880,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis,GCF_000012845.1,63,TRUE,65,TRUE
